condition_id_norm,label,drug_set
MONDO:0002317,1,"['CHEBI:16709', 'CHEBI:94848']"
MONDO:0008015,1,"['CHEBI:16709', 'CHEBI:94848']"
NCIT:C92834,1,"['CHEBI:16709', 'CHEBI:94848']"
HP:0000155,1,"['CHEBI:16709', 'PUBCHEM.COMPOUND:16129749']"
HP:0002027,1,"['CHEBI:16709', 'PUBCHEM.COMPOUND:16129749']"
HP:0033050,1,"['CHEBI:16709', 'PUBCHEM.COMPOUND:16129749']"
HP:0031246,1,"['CHEBI:16714', 'CHEBI:2668']"
UMLS:C0278139,1,"['CHEBI:16714', 'CHEBI:27732', 'CHEBI:46195']"
HP:0031246,1,"['CHEBI:16714', 'CHEBI:31206', 'CHEBI:4636']"
MONDO:0005271,1,"['CHEBI:16714', 'CHEBI:31206', 'CHEBI:4636']"
MONDO:0005709,1,"['CHEBI:16714', 'CHEBI:46195', 'CHEBI:52010']"
MONDO:0005812,1,"['CHEBI:16714', 'CHEBI:46195', 'CHEBI:52010']"
HP:0012531,1,"['CHEBI:16714', 'CHEBI:47381']"
HP:0012735,1,"['CHEBI:16714', 'CHEBI:4902']"
MONDO:0005709,1,"['CHEBI:16714', 'CHEBI:51209', 'CHEBI:5551', 'CHEBI:84116']"
MONDO:0025598,1,"['CHEBI:16714', 'CHEBI:51209', 'CHEBI:5551', 'CHEBI:84116']"
UMLS:C0041912,1,"['CHEBI:16714', 'CHEBI:51209', 'CHEBI:84116']"
HP:0031246,1,"['CHEBI:16714', 'CHEBI:5551']"
UMLS:C0749874,1,"['CHEBI:16714', 'CHEBI:5551']"
HP:0012531,1,"['CHEBI:16714', 'CHEBI:5855']"
HP:0012531,1,"['CHEBI:16714', 'CHEBI:7476']"
HP:0012735,1,"['CHEBI:16714', 'CHEBI:8461']"
UMLS:C0749874,1,"['CHEBI:16714', 'CHEBI:8461']"
MONDO:0005530,1,"['CHEBI:167309', 'CHEBI:167997', 'CHEBI:17716', 'CHEBI:26675', 'CHEBI:28842']"
HP:0001410,1,"['CHEBI:16742', 'CHEBI:17712']"
MONDO:0005154,1,"['CHEBI:16742', 'CHEBI:17712']"
HP:0100607,1,"['CHEBI:16794', 'CHEBI:27732', 'CHEBI:5855']"
HP:0100247,1,"['CHEBI:16794', 'CHEBI:31807']"
HP:0100607,1,"['CHEBI:16794', 'CHEBI:31807']"
MONDO:0003198,1,"['CHEBI:16794', 'CHEBI:31807']"
UMLS:C0151824,1,"['CHEBI:16794', 'CHEBI:31807']"
UMLS:C4728126,1,"['CHEBI:16794', 'CHEBI:31807']"
HP:0002487,1,"['CHEBI:16794', 'CHEBI:43415']"
HP:0012531,1,"['CHEBI:16794', 'CHEBI:43415']"
HP:0002239,1,"['CHEBI:16794', 'CHEBI:46195']"
HP:0002487,1,"['CHEBI:16794', 'CHEBI:46195']"
HP:0012531,1,"['CHEBI:16794', 'CHEBI:46195']"
HP:0100607,1,"['CHEBI:16794', 'CHEBI:46195']"
MONDO:0002118,1,"['CHEBI:16794', 'CHEBI:46195']"
MONDO:0004868,1,"['CHEBI:16794', 'CHEBI:46195']"
HP:0012531,1,"['CHEBI:16794', 'CHEBI:5855']"
UMLS:C0149875,1,"['CHEBI:16794', 'CHEBI:5855']"
HP:0002487,1,"['CHEBI:16794', 'CHEBI:62088']"
HP:0012531,1,"['CHEBI:16794', 'CHEBI:62088']"
UMLS:C0235162,1,"['CHEBI:16796', 'CHEBI:16865', 'UNII:JWF5YAW3QW']"
MONDO:0002476,0,"['CHEBI:16811', 'CHEBI:26709']"
MONDO:0004736,0,"['CHEBI:16811', 'CHEBI:26709']"
MONDO:0009563,0,"['CHEBI:16811', 'CHEBI:26709']"
MONDO:0002476,0,"['CHEBI:16828', 'CHEBI:26709']"
MONDO:0004736,0,"['CHEBI:16828', 'CHEBI:26709']"
MONDO:0009563,0,"['CHEBI:16828', 'CHEBI:26709']"
UMLS:C0238217,1,"['CHEBI:168396', 'CHEBI:4031']"
HP:0002902,1,"['CHEBI:16899', 'CHEBI:26710']"
MONDO:0002492,1,"['CHEBI:16899', 'CHEBI:26710']"
MONDO:0006810,1,"['CHEBI:16899', 'CHEBI:26710']"
MONDO:0006875,1,"['CHEBI:16899', 'CHEBI:26710']"
HP:0001681,1,"['CHEBI:16899', 'CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637']"
HP:0011848,1,"['CHEBI:16899', 'CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637']"
HP:0033589,1,"['CHEBI:16899', 'CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637']"
MONDO:0001126,1,"['CHEBI:16899', 'CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637']"
MONDO:0005412,1,"['CHEBI:16899', 'CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637']"
UMLS:C0267167,1,"['CHEBI:16899', 'CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637']"
MONDO:0002476,0,"['CHEBI:16908', 'CHEBI:26709']"
MONDO:0004736,0,"['CHEBI:16908', 'CHEBI:26709']"
MONDO:0009563,0,"['CHEBI:16908', 'CHEBI:26709']"
MONDO:0002137,1,"['CHEBI:16914', 'CHEBI:177427']"
HP:0002638,1,"['CHEBI:16914', 'CHEBI:2500']"
HP:0003418,1,"['CHEBI:16914', 'CHEBI:2500']"
HP:0003419,1,"['CHEBI:16914', 'CHEBI:2500']"
MONDO:0006960,1,"['CHEBI:16914', 'CHEBI:2500']"
MONDO:0008638,1,"['CHEBI:16914', 'CHEBI:2500']"
MONDO:0018874,1,"['CHEBI:16914', 'CHEBI:2500']"
NCIT:C50579,1,"['CHEBI:16914', 'CHEBI:2500']"
UMLS:C0543612,1,"['CHEBI:16914', 'CHEBI:2500']"
MONDO:0002041,1,"['CHEBI:16914', 'CHEBI:27810', 'CHEBI:30746']"
MONDO:0001209,1,"['CHEBI:16914', 'CHEBI:28262', 'CHEBI:46345']"
HP:0000989,1,"['CHEBI:16914', 'CHEBI:29385']"
HP:0040189,1,"['CHEBI:16914', 'CHEBI:29385']"
MONDO:0011438,1,"['CHEBI:16914', 'CHEBI:29385']"
HP:0000989,1,"['CHEBI:16914', 'CHEBI:29385', 'CHEBI:30746']"
HP:0025251,1,"['CHEBI:16914', 'CHEBI:29385', 'CHEBI:30746']"
MONDO:0006547,1,"['CHEBI:16914', 'CHEBI:29385', 'CHEBI:30746']"
MONDO:0011438,1,"['CHEBI:16914', 'CHEBI:29385', 'CHEBI:30746']"
MONDO:0019289,1,"['CHEBI:16914', 'CHEBI:29385', 'CHEBI:30746']"
UMLS:C0040250,1,"['CHEBI:16914', 'CHEBI:29385', 'CHEBI:30746']"
MONDO:0002406,1,"['CHEBI:16914', 'CHEBI:29385', 'DRUGBANK:DB11082']"
MONDO:0006608,1,"['CHEBI:16914', 'CHEBI:29385', 'DRUGBANK:DB11082']"
MONDO:0006609,1,"['CHEBI:16914', 'CHEBI:29385', 'DRUGBANK:DB11082']"
UMLS:C0406326,1,"['CHEBI:16914', 'CHEBI:29385', 'DRUGBANK:DB11082']"
MONDO:0002406,1,"['CHEBI:16914', 'CHEBI:3001']"
MONDO:0005083,1,"['CHEBI:16914', 'CHEBI:3001']"
MONDO:0006570,1,"['CHEBI:16914', 'CHEBI:3001']"
MONDO:0006608,1,"['CHEBI:16914', 'CHEBI:3001']"
UMLS:C0406326,1,"['CHEBI:16914', 'CHEBI:3001']"
MONDO:0011438,1,"['CHEBI:16914', 'CHEBI:30512']"
MONDO:0002041,1,"['CHEBI:16914', 'CHEBI:30746']"
MONDO:0004678,1,"['CHEBI:16914', 'CHEBI:30746']"
MONDO:0005984,1,"['CHEBI:16914', 'CHEBI:30746']"
CHEBI:15377,1,"['CHEBI:16914', 'CHEBI:30746', 'CHEBI:6650']"
MONDO:0005326,1,"['CHEBI:16914', 'CHEBI:30746', 'CHEBI:6650']"
MONDO:0020638,1,"['CHEBI:16914', 'CHEBI:30746', 'CHEBI:6650']"
UMLS:C0043250,1,"['CHEBI:16914', 'CHEBI:30746', 'CHEBI:6650']"
UMLS:C0332686,1,"['CHEBI:16914', 'CHEBI:30746', 'CHEBI:6650']"
UMLS:C1302752,1,"['CHEBI:16914', 'CHEBI:30746', 'CHEBI:6650']"
MONDO:0007758,1,"['CHEBI:16914', 'CHEBI:3077']"
MONDO:0002137,1,"['CHEBI:16914', 'CHEBI:3077', 'UNII:NQ14646378']"
MONDO:0004980,1,"['CHEBI:16914', 'CHEBI:3077', 'UNII:NQ14646378']"
MONDO:0005083,1,"['CHEBI:16914', 'CHEBI:3077', 'UNII:NQ14646378']"
MONDO:0006572,1,"['CHEBI:16914', 'CHEBI:3077', 'UNII:NQ14646378']"
MONDO:0007758,1,"['CHEBI:16914', 'CHEBI:31484']"
MONDO:0002137,1,"['CHEBI:16914', 'CHEBI:31663']"
HP:0020083,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0002040,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0002137,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0003645,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0004980,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0005083,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0005230,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0005340,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0005480,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0006570,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0006608,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0007758,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0009848,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0012994,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0015597,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0017474,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0019289,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0019558,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0020944,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0024268,1,"['CHEBI:16914', 'CHEBI:34764']"
UMLS:C0239816,1,"['CHEBI:16914', 'CHEBI:34764']"
UMLS:C0263361,1,"['CHEBI:16914', 'CHEBI:34764']"
UMLS:C5441647,1,"['CHEBI:16914', 'CHEBI:34764']"
MONDO:0004785,1,"['CHEBI:16914', 'CHEBI:3682']"
MONDO:0005173,1,"['CHEBI:16914', 'CHEBI:46345']"
UMLS:C0853833,1,"['CHEBI:16914', 'CHEBI:46345']"
MONDO:0001209,1,"['CHEBI:16914', 'CHEBI:46859', 'CHEBI:78320']"
MONDO:0006570,1,"['CHEBI:16914', 'CHEBI:46859', 'CHEBI:78320']"
UMLS:C0010046,1,"['CHEBI:16914', 'CHEBI:46859', 'CHEBI:78320']"
MONDO:0001795,1,"['CHEBI:16914', 'CHEBI:64213', 'UNII:2S713A4VP3']"
MONDO:0005855,1,"['CHEBI:16914', 'CHEBI:64213', 'UNII:2S713A4VP3']"
MONDO:0005083,1,"['CHEBI:16914', 'CHEBI:6970']"
MONDO:0007915,1,"['CHEBI:16914', 'CHEBI:6970']"
MONDO:0001209,1,"['CHEBI:16914', 'CHEBI:78320']"
MONDO:0001795,1,"['CHEBI:16914', 'CHEBI:78320']"
MONDO:0007758,1,"['CHEBI:16914', 'CHEBI:78320']"
UMLS:C0010046,1,"['CHEBI:16914', 'CHEBI:78320']"
UMLS:C0263631,1,"['CHEBI:16914', 'CHEBI:78320']"
UMLS:C0457978,1,"['CHEBI:16914', 'CHEBI:78320']"
MONDO:0002137,1,"['CHEBI:16914', 'CHEBI:9667']"
MONDO:0002406,1,"['CHEBI:16914', 'CHEBI:9667']"
MONDO:0004980,1,"['CHEBI:16914', 'CHEBI:9667']"
MONDO:0005480,1,"['CHEBI:16914', 'CHEBI:9667']"
MONDO:0006525,1,"['CHEBI:16914', 'CHEBI:9667']"
MONDO:0006608,1,"['CHEBI:16914', 'CHEBI:9667']"
UMLS:C0263361,1,"['CHEBI:16914', 'CHEBI:9667']"
HP:0000155,1,"['CHEBI:16914', 'DRUGBANK:DB10651']"
HP:0002027,1,"['CHEBI:16914', 'DRUGBANK:DB10651']"
MONDO:0002508,1,"['CHEBI:16914', 'DRUGBANK:DB10651']"
NCIT:C78325,1,"['CHEBI:16914', 'DRUGBANK:DB10651']"
UMLS:C0235324,1,"['CHEBI:16914', 'DRUGBANK:DB10651']"
UMLS:C0240382,1,"['CHEBI:16914', 'DRUGBANK:DB10651']"
UMLS:C1112611,1,"['CHEBI:16914', 'DRUGBANK:DB10651']"
MONDO:0005083,1,"['CHEBI:16914', 'DRUGBANK:DB11082']"
MONDO:0002406,1,"['CHEBI:16914', 'DRUGBANK:DB11082', 'DRUGBANK:DB15840']"
MONDO:0006608,1,"['CHEBI:16914', 'DRUGBANK:DB11082', 'DRUGBANK:DB15840']"
MONDO:0009848,1,"['CHEBI:16914', 'DRUGBANK:DB11082', 'DRUGBANK:DB15840']"
UMLS:C0406326,1,"['CHEBI:16914', 'DRUGBANK:DB11082', 'DRUGBANK:DB15840']"
HP:0003326,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
HP:0030833,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
MONDO:0001786,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
MONDO:0008638,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
MONDO:0011230,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
MONDO:0012511,0,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
MONDO:0019289,0,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
MONDO:0044339,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
NCIT:C3137,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
NCIT:C50579,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
UMLS:C0006107,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
UMLS:C0009938,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
UMLS:C0332798,0,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
UMLS:C0423673,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
UMLS:C0434437,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
UMLS:C0549297,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
UMLS:C0578454,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
UMLS:C0853619,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
UMLS:C3662826,1,"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']"
MONDO:0006733,1,"['CHEBI:16997', 'CHEBI:17754']"
NCIT:C187286,1,"['CHEBI:16997', 'CHEBI:17754']"
MONDO:0006733,1,"['CHEBI:16997', 'CHEBI:30742']"
EFO:0009573,1,"['CHEBI:170007', 'CHEBI:45409']"
MONDO:0002280,1,"['CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'CHEBI:22652', 'CHEBI:27300', 'CHEBI:31608', 'CHEBI:4496', 'CHEBI:6746', 'DRUGBANK:DB11128', 'UNII:2URQ2N32W3']"
MONDO:0008228,1,"['CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'CHEBI:22652', 'CHEBI:27300', 'CHEBI:31608', 'CHEBI:4496', 'CHEBI:6746', 'DRUGBANK:DB11128', 'UNII:2URQ2N32W3']"
UMLS:C0271930,1,"['CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'CHEBI:27300', 'CHEBI:27470', 'CHEBI:28869', 'CHEBI:31607', 'DRUGBANK:DB11128', 'UNII:2URQ2N32W3']"
MONDO:0005070,0,"['CHEBI:17015', 'CHEBI:18338']"
HP:0002829,1,"['CHEBI:17015', 'CHEBI:18385']"
HP:0003326,1,"['CHEBI:17015', 'CHEBI:18385']"
HP:0100503,1,"['CHEBI:17015', 'CHEBI:18385']"
MONDO:0001318,1,"['CHEBI:17015', 'CHEBI:18385']"
MONDO:0002122,1,"['CHEBI:17015', 'CHEBI:18385']"
MONDO:0002203,1,"['CHEBI:17015', 'CHEBI:18385']"
MONDO:0006676,1,"['CHEBI:17015', 'CHEBI:18385']"
MONDO:0007020,1,"['CHEBI:17015', 'CHEBI:18385']"
UMLS:C0264802,1,"['CHEBI:17015', 'CHEBI:18385']"
UMLS:C0751371,1,"['CHEBI:17015', 'CHEBI:18385']"
UMLS:C0855232,1,"['CHEBI:17015', 'CHEBI:18385']"
UMLS:C1096296,1,"['CHEBI:17015', 'CHEBI:18385']"
CHEBI:18145,0,"['CHEBI:17015', 'CHEBI:28659']"
CHEBI:3311,0,"['CHEBI:17015', 'CHEBI:28659']"
HP:0002918,0,"['CHEBI:17015', 'CHEBI:28659']"
MONDO:0001166,0,"['CHEBI:17015', 'CHEBI:28659']"
MONDO:0001566,0,"['CHEBI:17015', 'CHEBI:28659']"
MONDO:0008171,0,"['CHEBI:17015', 'CHEBI:28659']"
MONDO:0018570,0,"['CHEBI:17015', 'CHEBI:28659']"
UBERON:0001008,0,"['CHEBI:17015', 'CHEBI:28659']"
UMLS:C0573813,0,"['CHEBI:17015', 'CHEBI:28659']"
MONDO:0035777,1,"['CHEBI:17051', 'CHEBI:17606', 'CHEBI:18248', 'CHEBI:27363', 'CHEBI:27568', 'CHEBI:28073', 'CHEBI:28685', 'CHEBI:28694', 'CHEBI:29035']"
MONDO:0100471,1,"['CHEBI:17051', 'CHEBI:27300']"
UMLS:C0849784,1,"['CHEBI:17076', 'CHEBI:17698']"
MONDO:0018076,1,"['CHEBI:17076', 'CHEBI:28077', 'CHEBI:45285', 'CHEBI:6030']"
MONDO:0005683,1,"['CHEBI:17076', 'CHEBI:4392']"
MONDO:0005683,1,"['CHEBI:17076', 'CHEBI:50845']"
MONDO:0001357,1,"['CHEBI:17115', 'CHEBI:75832']"
UMLS:C0240066,1,"['CHEBI:17115', 'CHEBI:75832']"
MONDO:0000004,1,"['CHEBI:17154', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:27470']"
MONDO:0002280,1,"['CHEBI:17154', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:27470']"
MONDO:0002281,1,"['CHEBI:17154', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:27470']"
MONDO:0018542,1,"['CHEBI:17154', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:27470']"
MONDO:0100192,1,"['CHEBI:17154', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:27470']"
MONDO:0001860,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']"
MONDO:0002280,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']"
MONDO:0005154,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']"
UMLS:C0815316,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']"
UMLS:C0851439,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']"
UMLS:C0852222,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']"
MONDO:0001754,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18405', 'CHEBI:45931']"
MONDO:0002122,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18405', 'CHEBI:45931']"
MONDO:0004904,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18405', 'CHEBI:45931']"
MONDO:0005845,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18405', 'CHEBI:45931']"
UMLS:C1142144,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18405', 'CHEBI:45931']"
UMLS:C1263960,1,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18405', 'CHEBI:45931']"
MONDO:0005070,0,"['CHEBI:17154', 'CHEBI:18338']"
CHEBI:18145,0,"['CHEBI:17154', 'CHEBI:28659']"
CHEBI:3311,0,"['CHEBI:17154', 'CHEBI:28659']"
HP:0002918,0,"['CHEBI:17154', 'CHEBI:28659']"
MONDO:0001166,0,"['CHEBI:17154', 'CHEBI:28659']"
MONDO:0001566,0,"['CHEBI:17154', 'CHEBI:28659']"
MONDO:0008171,0,"['CHEBI:17154', 'CHEBI:28659']"
MONDO:0018570,0,"['CHEBI:17154', 'CHEBI:28659']"
UBERON:0001008,0,"['CHEBI:17154', 'CHEBI:28659']"
UMLS:C0573813,0,"['CHEBI:17154', 'CHEBI:28659']"
NCIT:C51220,1,"['CHEBI:17234', 'CHEBI:17234', 'CHEBI:3215']"
MONDO:0006684,1,"['CHEBI:17234', 'CHEBI:17754', 'CHEBI:26710']"
MONDO:0005252,1,"['CHEBI:17234', 'CHEBI:18243']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:29708', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:30769', 'CHEBI:32588', 'CHEBI:3312']"
MONDO:0000440,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32029', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']"
MONDO:0002492,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32139', 'CHEBI:32588', 'CHEBI:3312']"
MONDO:0005300,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32139', 'CHEBI:32588', 'CHEBI:3312']"
MONDO:0024327,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32139', 'CHEBI:3312']"
HP:0001986,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32145', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:6650']"
UMLS:C1112600,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32145', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:6650']"
UMLS:C0235395,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']"
UMLS:C0860006,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']"
UMLS:C1112600,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']"
MONDO:0000440,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']"
UMLS:C0855232,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']"
UMLS:C4509972,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']"
HP:0001986,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312']"
UMLS:C0235395,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312']"
UMLS:C1112600,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']"
HP:0001986,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:34683']"
UMLS:C0235395,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:34683']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:78320']"
MONDO:0024327,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:3312']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']"
MONDO:0006022,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']"
MONDO:0850046,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']"
UMLS:C0006434,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']"
UMLS:C0947873,1,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']"
MONDO:0002909,0,"['CHEBI:17234', 'CHEBI:26216']"
NCIT:C121574,1,"['CHEBI:17234', 'CHEBI:26216', 'CHEBI:26710']"
UMLS:C0851480,1,"['CHEBI:17234', 'CHEBI:26216', 'CHEBI:26710']"
UMLS:C1321013,1,"['CHEBI:17234', 'CHEBI:26216', 'CHEBI:26710']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:26710']"
MONDO:0005302,1,"['CHEBI:17234', 'CHEBI:26710']"
UMLS:C0420433,1,"['CHEBI:17234', 'CHEBI:26710']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:29708', 'CHEBI:30769', 'CHEBI:32588']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:29708', 'CHEBI:30769', 'CHEBI:64733']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:29708', 'CHEBI:64733']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:30769', 'CHEBI:30769', 'CHEBI:64733']"
HP:0001944,1,"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:30769', 'CHEBI:32588']"
UMLS:C4509972,1,"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:31206', 'CHEBI:32588']"
MONDO:0000440,1,"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:32029', 'CHEBI:62964']"
MONDO:0024306,1,"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:32029', 'CHEBI:62964', 'CHEBI:62964']"
MONDO:0001358,1,"['CHEBI:17234', 'CHEBI:28177']"
MONDO:0004979,1,"['CHEBI:17234', 'CHEBI:28177']"
HP:0001681,1,"['CHEBI:17234', 'CHEBI:28787']"
MONDO:0004946,1,"['CHEBI:17234', 'CHEBI:32588']"
UMLS:C0235395,1,"['CHEBI:17234', 'CHEBI:32588']"
UMLS:C0947897,1,"['CHEBI:17234', 'CHEBI:32588']"
HP:0001907,1,"['CHEBI:17234', 'CHEBI:34674']"
HP:0011028,1,"['CHEBI:17234', 'CHEBI:34674']"
HP:0031273,1,"['CHEBI:17234', 'CHEBI:34674']"
MONDO:0001574,1,"['CHEBI:17234', 'CHEBI:34674']"
MONDO:0005279,1,"['CHEBI:17234', 'CHEBI:34674']"
MONDO:0018597,1,"['CHEBI:17234', 'CHEBI:34674']"
UMLS:C0455611,1,"['CHEBI:17234', 'CHEBI:34674']"
MONDO:0005009,1,"['CHEBI:17234', 'CHEBI:4670']"
MONDO:0005252,1,"['CHEBI:17234', 'CHEBI:4670']"
MONDO:0006716,1,"['CHEBI:17234', 'CHEBI:4670']"
