primary_drug_id_norm,secondary_drug_id_norm,condition_id_norm
['CHEBI:135636'],"['CHEBI:16709', 'CHEBI:17439', 'CHEBI:6759']",MONDO:0002280
['CHEBI:135636'],"['CHEBI:16709', 'CHEBI:17439', 'CHEBI:6759']",MONDO:0004574
['CHEBI:135636'],"['CHEBI:16709', 'CHEBI:17439', 'CHEBI:6759']",UMLS:C0740447
['CHEBI:135636'],['CHEBI:17015'],MONDO:0006676
['CHEBI:135642'],['CHEBI:31498'],UMLS:C0267167
['CHEBI:135700'],['CHEBI:17833'],MONDO:0002137
['CHEBI:135700'],['CHEBI:6923'],MONDO:0024268
['CHEBI:135700'],['CHEBI:6923'],UMLS:C1322253
['CHEBI:135735'],['CHEBI:135849'],MONDO:0001162
['CHEBI:135735'],['CHEBI:5893'],MONDO:0001162
['CHEBI:135772'],['CHEBI:5108'],MONDO:0002406
['CHEBI:135772'],['CHEBI:5108'],UMLS:C0442886
['CHEBI:135780'],['CHEBI:31498'],HP:0002027
['CHEBI:135780'],['CHEBI:31498'],HP:0012531
['CHEBI:135780'],['CHEBI:49575'],UMLS:C4728126
['CHEBI:135811'],['CHEBI:31498'],HP:0033589
['CHEBI:135811'],['CHEBI:31498'],NCIT:C102529
['CHEBI:135901'],"['CHEBI:177736', 'CHEBI:64628', 'CHEBI:72312', 'UNII:RWM8CCW8GP']",UniProtKB:P01168
['CHEBI:135910'],"['CHEBI:135961', 'CHEBI:59224', 'UNII:T7K20Y2GWY']",MONDO:0005039
['CHEBI:135930'],['CHEBI:4784'],CHEBI:135930
['CHEBI:135931'],['CHEBI:31515'],MONDO:0007186
['CHEBI:135931'],['CHEBI:31515'],UMLS:C0267055
['CHEBI:135947'],['CHEBI:8389'],MONDO:0005298
['CHEBI:135947'],['CHEBI:8389'],MONDO:0006004
['CHEBI:135947'],['CHEBI:8389'],NCIT:C3852
['CHEBI:135962'],['CHEBI:71940'],MONDO:0005362
['CHEBI:135962'],['CHEBI:9139'],MONDO:0001780
['CHEBI:135962'],['CHEBI:9139'],MONDO:0005362
['CHEBI:135976'],['CHEBI:15409'],HP:0002829
['CHEBI:135976'],['CHEBI:15409'],HP:0003418
['CHEBI:135976'],['CHEBI:15409'],MONDO:0005578
['CHEBI:135976'],['CHEBI:15409'],NCIT:C3244
['CHEBI:135976'],['CHEBI:15409'],UMLS:C0009938
['CHEBI:135976'],['CHEBI:15409'],UMLS:C0038045
['CHEBI:135976'],['CHEBI:15409'],UMLS:C0080194
['CHEBI:135976'],"['CHEBI:15409', 'CHEBI:36773']",HP:0002829
['CHEBI:135976'],"['CHEBI:15409', 'CHEBI:36773']",HP:0003418
['CHEBI:135976'],"['CHEBI:15409', 'CHEBI:36773']",MONDO:0005578
['CHEBI:135976'],"['CHEBI:15409', 'CHEBI:36773']",NCIT:C3244
['CHEBI:135976'],"['CHEBI:15409', 'CHEBI:36773']",UMLS:C0009938
['CHEBI:135976'],"['CHEBI:15409', 'CHEBI:36773']",UMLS:C0038045
['CHEBI:135976'],"['CHEBI:15409', 'CHEBI:36773']",UMLS:C0080194
['CHEBI:135978'],['CHEBI:247956'],MONDO:0004872
['CHEBI:136048'],['CHEBI:2676'],MONDO:0005113
['CHEBI:136048'],"['CHEBI:2676', 'CHEBI:3732']",MONDO:0005113
['CHEBI:140628'],['CHEBI:46081'],MONDO:0002026
['CHEBI:140628'],['CHEBI:46081'],MONDO:0002154
['CHEBI:140628'],['CHEBI:6076'],MONDO:0002154
['CHEBI:144093'],"['CHEBI:31324', 'CHEBI:5523', 'CHEBI:5739', 'CHEBI:63633', 'CHEBI:6427', 'CHEBI:7445', 'PUBCHEM.COMPOUND:36523']",MONDO:0004956
['CHEBI:145371'],['UNII:8L7891MRB6'],MONDO:0005012
['CHEBI:145371'],['UNII:8L7891MRB6'],UMLS:C0278987
['CHEBI:145428'],['CHEBI:28680'],MONDO:0005223
['CHEBI:145428'],['CHEBI:28680'],MONDO:0700048
['CHEBI:145499'],['CHEBI:31687'],MONDO:0004975
['CHEBI:145499'],"['CHEBI:31687', 'CHEBI:64312']",MONDO:0007089
['CHEBI:145499'],['CHEBI:64312'],MONDO:0004975
['CHEBI:145499'],"['CHEBI:64312', 'UNII:19FUJ2C58T']",MONDO:0007089
['CHEBI:145499'],['UNII:19FUJ2C58T'],MONDO:0004975
['CHEBI:145536'],['UNII:PVI5M0M1GW'],MONDO:0009693
['CHEBI:145994'],['CHEBI:95341'],CHEBI:25805
['CHEBI:149226'],"['CHEBI:31206', 'CHEBI:73237']",HP:0031245
['CHEBI:149226'],['CHEBI:91495'],MONDO:0004766
['CHEBI:149226'],['CHEBI:91495'],MONDO:0850283
['CHEBI:149601'],['CHEBI:49040'],MONDO:0005439
['CHEBI:149601'],['CHEBI:49040'],MONDO:0007750
['CHEBI:15354'],['CHEBI:27732'],UMLS:C0852402
['CHEBI:15354'],['CHEBI:32914'],NCIT:C78325
['CHEBI:15354'],['CHEBI:3723'],MONDO:0002009
['CHEBI:15354'],"['CHEBI:4470', 'CHEBI:5551', 'CHEBI:8093']",HP:0001742
['CHEBI:15354'],"['CHEBI:4470', 'CHEBI:5551', 'CHEBI:8093']",HP:0001945
['CHEBI:15354'],"['CHEBI:4470', 'CHEBI:5551', 'CHEBI:8093']",HP:0012735
['CHEBI:15354'],"['CHEBI:4470', 'CHEBI:5551', 'CHEBI:8093']",HP:0033050
['CHEBI:15354'],"['CHEBI:4470', 'CHEBI:5551', 'CHEBI:8093']",MONDO:0005709
['CHEBI:15354'],"['CHEBI:4470', 'CHEBI:5551', 'CHEBI:8093']",UMLS:C0281856
['CHEBI:15354'],"['CHEBI:4636', 'CHEBI:8093']",HP:0001742
['CHEBI:15354'],"['CHEBI:4636', 'CHEBI:8093']",HP:0025095
['CHEBI:15354'],"['CHEBI:4636', 'CHEBI:8093']",MONDO:0005709
['CHEBI:15354'],"['CHEBI:5551', 'CHEBI:8093']",HP:0001742
['CHEBI:15365'],['CHEBI:15428'],UMLS:C1096458
['CHEBI:15365'],"['CHEBI:16714', 'CHEBI:27732']",HP:0001945
['CHEBI:15365'],"['CHEBI:16714', 'CHEBI:27732']",HP:0012531
['CHEBI:15365'],"['CHEBI:16714', 'CHEBI:27732']",NCIT:C3137
['CHEBI:15365'],"['CHEBI:16714', 'CHEBI:6832']",HP:0002487
['CHEBI:15365'],"['CHEBI:16714', 'CHEBI:6832']",UMLS:C0278139
['CHEBI:15365'],"['CHEBI:16714', 'CHEBI:6832']",UMLS:C0278140
['CHEBI:15365'],['CHEBI:22652'],HP:0001945
['CHEBI:15365'],['CHEBI:22652'],NCIT:C3244
['CHEBI:15365'],['CHEBI:22652'],NCIT:C78640
['CHEBI:15365'],"['CHEBI:22652', 'CHEBI:46195']",HP:0001945
['CHEBI:15365'],"['CHEBI:22652', 'CHEBI:46195']",MONDO:0005812
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:32139']",HP:0012531
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:32139']",UMLS:C0267167
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:46195']",HP:0001945
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:46195']",HP:0002027
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:46195']",HP:0003326
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:46195']",HP:0100607
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:46195']",MONDO:0005578
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:46195']",MONDO:0005709
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:46195']",NCIT:C78640
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:46195']",UMLS:C0852402
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:46195']",UMLS:C1698508
['CHEBI:15365'],"['CHEBI:27732', 'CHEBI:7789']",MONDO:0002081
['CHEBI:15365'],"['CHEBI:30769', 'CHEBI:32139']",UMLS:C0852402
['CHEBI:15365'],['CHEBI:37941'],MONDO:0005542
['CHEBI:15365'],['CHEBI:37941'],UMLS:C3898658
['CHEBI:15365'],['CHEBI:38545'],MONDO:0005439
['CHEBI:15365'],['CHEBI:38545'],MONDO:0011374
['CHEBI:15365'],['CHEBI:4653'],MONDO:0005098
['CHEBI:15365'],['CHEBI:4653'],MONDO:0005264
['CHEBI:15365'],['CHEBI:50690'],MONDO:0000831
['CHEBI:15365'],['CHEBI:50690'],MONDO:0005264
['CHEBI:15365'],['CHEBI:50690'],MONDO:0005439
['CHEBI:15365'],['CHEBI:50690'],MONDO:0011374
['CHEBI:15365'],['CHEBI:50690'],UMLS:C0919822
['CHEBI:15365'],['CHEBI:50690'],UMLS:C4324389
['CHEBI:15365'],['CHEBI:51209'],HP:0001742
['CHEBI:15365'],['CHEBI:51209'],UMLS:C0281856
['CHEBI:15365'],['CHEBI:51209'],UMLS:C0852402
['CHEBI:15365'],['CHEBI:63618'],UMLS:C1320716
['CHEBI:15365'],['CHEBI:6832'],HP:0012531
['CHEBI:15365'],['CHEBI:68579'],MONDO:0005098
['CHEBI:15365'],['CHEBI:68579'],MONDO:0006716
['CHEBI:15365'],['CHEBI:68579'],UMLS:C0376297
['CHEBI:15365'],['CHEBI:7852'],HP:0012531
['CHEBI:15365'],['CHEBI:9588'],UMLS:C3889030
['CHEBI:15365'],['DRUGBANK:DB00001'],MONDO:0005542
['CHEBI:15365'],['UNII:8NZ41MIK1O'],MONDO:0006805
['CHEBI:15365'],['UNII:8NZ41MIK1O'],MONDO:0024644
['CHEBI:15365'],['UNII:8NZ41MIK1O'],MONDO:0041656
['CHEBI:15366'],"['CHEBI:15366', 'CHEBI:30136', 'UNII:80EHD8I43D']",UMLS:C0740437
['CHEBI:15366'],['CHEBI:17650'],UMLS:C0740437
['CHEBI:15367'],['CHEBI:16199'],MONDO:0005328
['CHEBI:15367'],['CHEBI:16199'],UMLS:C0851421
['CHEBI:15367'],['CHEBI:17594'],MONDO:0011438
['CHEBI:15367'],['CHEBI:17594'],MONDO:0019289
['CHEBI:15367'],"['CHEBI:17594', 'CHEBI:5108']",MONDO:0000736
['CHEBI:15367'],"['CHEBI:205919', 'CHEBI:6942']",MONDO:0004907
['CHEBI:15367'],['CHEBI:3746'],MONDO:0011438
['CHEBI:15367'],['CHEBI:42355'],MONDO:0006607
['CHEBI:15367'],['CHEBI:6942'],MONDO:0004907
['CHEBI:15367'],['CHEBI:82405'],MONDO:0011438
['CHEBI:15397'],"['CHEBI:15409', 'CHEBI:28621', 'CHEBI:28621', 'CHEBI:31832', 'CHEBI:3374', 'CHEBI:36773', 'CHEBI:36773', 'CHEBI:6456']",HP:0012531
['CHEBI:15407'],"['CHEBI:15409', 'CHEBI:31292', 'CHEBI:3614', 'CHEBI:36560', 'CHEBI:9468', 'UNII:FGL8577C9S']",MONDO:0004872
['CHEBI:15407'],['CHEBI:16714'],HP:0031246
['CHEBI:15407'],"['CHEBI:16714', 'CHEBI:30769', 'CHEBI:94557']",HP:0012735
['CHEBI:15407'],"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51380']",HP:0001945
['CHEBI:15407'],"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51380']",HP:0031246
['CHEBI:15407'],"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51380']",HP:0033050
['CHEBI:15407'],"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51380']",MONDO:0005709
['CHEBI:15407'],"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51380']",UMLS:C0852402
['CHEBI:15407'],"['CHEBI:4470', 'CHEBI:4636']",HP:0012735
['CHEBI:15407'],"['CHEBI:4470', 'CHEBI:8461']",HP:0001742
['CHEBI:15407'],"['CHEBI:4470', 'CHEBI:8461']",HP:0012735
['CHEBI:15407'],"['CHEBI:4470', 'CHEBI:8461']",MONDO:0005709
['CHEBI:15407'],"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",HP:0001742
['CHEBI:15407'],"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",HP:0001945
['CHEBI:15407'],"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",HP:0012735
['CHEBI:15407'],"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",HP:0025095
['CHEBI:15407'],"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",HP:0033050
['CHEBI:15407'],"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",MONDO:0005709
['CHEBI:15407'],"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",MONDO:0005812
['CHEBI:15407'],"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",UMLS:C0281856
['CHEBI:15407'],"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",UMLS:C0852402
['CHEBI:15407'],['CHEBI:5551'],HP:0012735
['CHEBI:15407'],['CHEBI:5551'],HP:0031246
['CHEBI:15407'],['CHEBI:5551'],HP:0031247
['CHEBI:15407'],['CHEBI:5551'],MONDO:0001358
['CHEBI:15407'],['CHEBI:5551'],MONDO:0003781
['CHEBI:15407'],['CHEBI:5551'],MONDO:0004777
['CHEBI:15407'],['CHEBI:5551'],MONDO:0004849
['CHEBI:15407'],['CHEBI:5551'],MONDO:0005990
['CHEBI:15407'],['CHEBI:5551'],MONDO:0100470
['CHEBI:15407'],['CHEBI:7470'],HP:0001742
['CHEBI:15409'],"['CHEBI:15940', 'CHEBI:46936', 'CHEBI:86541']",HP:0002829
['CHEBI:15409'],"['CHEBI:15940', 'CHEBI:46936', 'CHEBI:86541']",HP:0003326
['CHEBI:15409'],"['CHEBI:15940', 'CHEBI:46936', 'CHEBI:86541']",HP:0003419
['CHEBI:15409'],"['CHEBI:15940', 'CHEBI:46936', 'CHEBI:86541']",HP:0009742
['CHEBI:15409'],"['CHEBI:15940', 'CHEBI:46936', 'CHEBI:86541']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:16914', 'CHEBI:28304', 'CHEBI:53426']",UMLS:C0043253
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:36773', 'CHEBI:86541']",HP:0002829
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:36773', 'CHEBI:86541']",HP:0003326
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:36773', 'CHEBI:86541']",HP:0003419
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:36773', 'CHEBI:86541']",HP:0009710
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:36773', 'CHEBI:86541']",HP:0009742
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:36773', 'CHEBI:86541']",HP:0020110
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:36773', 'CHEBI:86541']",UMLS:C0009938
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:36773', 'CHEBI:86541']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:46936', 'CHEBI:86541']",HP:0002829
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:46936', 'CHEBI:86541']",HP:0003326
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:46936', 'CHEBI:86541']",HP:0003419
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:46936', 'CHEBI:86541']",HP:0003750
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:46936', 'CHEBI:86541']",HP:0009710
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:46936', 'CHEBI:86541']",HP:0020110
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:46936', 'CHEBI:86541']",UMLS:C0009938
['CHEBI:15409'],"['CHEBI:18145', 'CHEBI:46936', 'CHEBI:86541']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:28093', 'CHEBI:31832', 'CHEBI:36773']",HP:0002829
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:28093', 'CHEBI:31832', 'CHEBI:36773']",HP:0003326
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:28093', 'CHEBI:31832', 'CHEBI:36773']",HP:0003418
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:28093', 'CHEBI:31832', 'CHEBI:36773']",MONDO:0005578
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:28093', 'CHEBI:31832', 'CHEBI:36773']",UMLS:C0009938
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:28093', 'CHEBI:31832', 'CHEBI:36773']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:28093', 'CHEBI:31832', 'CHEBI:36773']",UMLS:C0080194
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",HP:0002829
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",HP:0003326
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",HP:0003418
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",HP:0003552
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",HP:0003750
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",MONDO:0005578
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",UMLS:C0009938
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",UMLS:C0751371
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:36773']",HP:0003326
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:36773']",HP:0003418
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:36773']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:36773']",UMLS:C0080194
['CHEBI:15409'],"['CHEBI:27607', 'CHEBI:36773', 'UNII:2R04ONI662', 'UNII:XJ6RUH0O4G']",HP:0012735
['CHEBI:15409'],"['CHEBI:27961', 'CHEBI:28093', 'CHEBI:36740', 'CHEBI:3830', 'CHEBI:50025', 'PUBCHEM.COMPOUND:6986']",MONDO:0005281
['CHEBI:15409'],"['CHEBI:27961', 'CHEBI:28093', 'CHEBI:36740', 'CHEBI:3830', 'CHEBI:50025', 'PUBCHEM.COMPOUND:6986']",MONDO:0012672
['CHEBI:15409'],"['CHEBI:27961', 'CHEBI:31832', 'CHEBI:36773']",HP:0003326
['CHEBI:15409'],"['CHEBI:27961', 'CHEBI:31832', 'CHEBI:36773']",MONDO:0002406
['CHEBI:15409'],"['CHEBI:27961', 'UNII:AV092KU4JH', 'UNII:XJ6RUH0O4G']",HP:0001742
['CHEBI:15409'],"['CHEBI:28304', 'CHEBI:86541']",NCIT:C3399
['CHEBI:15409'],"['CHEBI:28304', 'CHEBI:86541']",NCIT:C50579
['CHEBI:15409'],"['CHEBI:28304', 'CHEBI:86541']",UMLS:C0009938
['CHEBI:15409'],"['CHEBI:28304', 'CHEBI:86541']",UMLS:C0080194
['CHEBI:15409'],"['CHEBI:28621', 'CHEBI:28621', 'CHEBI:31832', 'CHEBI:3374', 'CHEBI:36773', 'CHEBI:36773', 'CHEBI:6456']",NCIT:C3244
['CHEBI:15409'],"['CHEBI:30769', 'CHEBI:31206', 'CHEBI:4470', 'CHEBI:4636', 'PUBCHEM.COMPOUND:4786']",HP:0012735
['CHEBI:15409'],"['CHEBI:30769', 'CHEBI:31206', 'CHEBI:4470', 'CHEBI:4636', 'PUBCHEM.COMPOUND:4786']",MONDO:0005709
['CHEBI:15409'],"['CHEBI:31206', 'CHEBI:4636']",HP:0031245
['CHEBI:15409'],"['CHEBI:31206', 'CHEBI:4636']",MONDO:0005271
['CHEBI:15409'],"['CHEBI:31206', 'CHEBI:4636']",MONDO:0005709
['CHEBI:15409'],"['CHEBI:31206', 'CHEBI:4636']",UMLS:C0264222
['CHEBI:15409'],"['CHEBI:31292', 'CHEBI:3311', 'CHEBI:36560']",MONDO:0004872
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:3374', 'CHEBI:42797']",MONDO:0041052
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773']",HP:0002829
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773']",HP:0003326
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773']",HP:0003418
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773']",MONDO:0005578
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773']",UMLS:C0009938
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773']",UMLS:C0080194
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'CHEBI:46936']",MONDO:0005554
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",HP:0002653
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",HP:0002829
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",HP:0003326
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",HP:0003418
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",HP:0003419
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",HP:0032510
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",MONDO:0005578
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",UMLS:C0009938
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",UMLS:C0080194
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",UMLS:C0751371
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",UMLS:C2609048
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662', 'UNII:AV092KU4JH']",HP:0002829
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662', 'UNII:AV092KU4JH']",HP:0003326
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662', 'UNII:AV092KU4JH']",HP:0003394
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662', 'UNII:AV092KU4JH']",HP:0003418
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662', 'UNII:AV092KU4JH']",HP:0030834
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:4917']",HP:0000989
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:4917']",HP:0003326
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:4917']",UMLS:C0009938
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:4917']",UMLS:C0021564
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:4917']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:4917']",UMLS:C0080194
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:4917', 'CHEBI:8249']",HP:0003326
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:4917', 'CHEBI:8249']",MONDO:0021167
['CHEBI:15409'],"['CHEBI:31832', 'CHEBI:4917', 'CHEBI:8249']",UMLS:C0281913
['CHEBI:15409'],"['CHEBI:33130', 'UNII:FML8G1U0Y3']",HP:0002027
['CHEBI:15409'],"['CHEBI:33130', 'UNII:FML8G1U0Y3']",HP:0011848
['CHEBI:15409'],"['CHEBI:33130', 'UNII:FML8G1U0Y3']",MONDO:0001126
['CHEBI:15409'],"['CHEBI:33130', 'UNII:FML8G1U0Y3']",NCIT:C78213
['CHEBI:15409'],"['CHEBI:3374', 'CHEBI:36773', 'CHEBI:88839']",HP:0002829
['CHEBI:15409'],"['CHEBI:3374', 'CHEBI:36773', 'CHEBI:88839']",HP:0003326
['CHEBI:15409'],"['CHEBI:3374', 'CHEBI:36773', 'CHEBI:88839']",HP:0005986
['CHEBI:15409'],"['CHEBI:3374', 'CHEBI:36773', 'CHEBI:88839']",UMLS:C0009938
['CHEBI:15409'],"['CHEBI:3374', 'CHEBI:36773', 'CHEBI:88839']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:3374', 'CHEBI:36773', 'CHEBI:88839']",UMLS:C0877023
['CHEBI:15409'],"['CHEBI:36560', 'DRUGBANK:DB11058', 'DRUGBANK:DB11112']",HP:0012531
['CHEBI:15409'],"['CHEBI:36560', 'DRUGBANK:DB11058', 'DRUGBANK:DB11112']",MONDO:0002406
['CHEBI:15409'],"['CHEBI:36560', 'DRUGBANK:DB11058', 'DRUGBANK:DB11112']",NCIT:C35297
['CHEBI:15409'],"['CHEBI:36560', 'DRUGBANK:DB11058', 'DRUGBANK:DB11112']",UMLS:C0033775
['CHEBI:15409'],['CHEBI:36773'],HP:0001742
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:39561']",HP:0000989
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:39561']",HP:0012531
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:39561']",MONDO:0002406
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:39561']",MONDO:0006547
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:39561']",UMLS:C0006435
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:39561']",UMLS:C0021564
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:46936', 'CHEBI:86541']",HP:0002829
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:46936', 'CHEBI:86541']",HP:0003326
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:46936', 'CHEBI:86541']",HP:0003419
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:46936', 'CHEBI:86541']",HP:0009742
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:46936', 'CHEBI:86541']",UMLS:C0009938
['CHEBI:15409'],"['CHEBI:36773', 'CHEBI:46936', 'CHEBI:86541']",UMLS:C0038045
['CHEBI:15409'],"['CHEBI:36773', 'UNII:2R04ONI662']",HP:0003326
['CHEBI:15409'],"['CHEBI:36773', 'UNII:2R04ONI662']",HP:0012735
['CHEBI:15409'],"['CHEBI:36773', 'UNII:2R04ONI662', 'UNII:AV092KU4JH']",HP:0001742
['CHEBI:15409'],"['CHEBI:36773', 'UNII:2R04ONI662', 'UNII:AV092KU4JH']",HP:0003326
['CHEBI:15409'],"['CHEBI:36773', 'UNII:2R04ONI662', 'UNII:AV092KU4JH']",HP:0012735
['CHEBI:15409'],"['CHEBI:48213', 'CHEBI:48220']",HP:0033050
['CHEBI:15409'],"['CHEBI:8378', 'UNII:5EL163606Q', 'UNII:NQ14646378']",HP:0012390
['CHEBI:15409'],"['CHEBI:8378', 'UNII:5EL163606Q', 'UNII:NQ14646378']",MONDO:0004873
['CHEBI:15409'],"['CHEBI:8378', 'UNII:5EL163606Q', 'UNII:NQ14646378']",UMLS:C0033775
['CHEBI:15409'],"['CHEBI:8378', 'UNII:5EL163606Q', 'UNII:NQ14646378']",UMLS:C4286025
['CHEBI:15409'],['DRUGBANK:DB11082'],MONDO:0005083
['CHEBI:15409'],['DRUGBANK:DB11082'],MONDO:0006608
['CHEBI:15409'],['DRUGBANK:DB11082'],MONDO:0006609
